run_label,strategy,instrument,timeframe,signal_datetime,direction,entry_price,stop_loss,tp_2r,tp_4r,risk_pips,result,rr_achieved,exit_datetime,pfvg_high,pfvg_low,ofl_probability,ofl_swing_price,fva_high,fva_low,fvg_in_high,fvg_in_low,fvg_out_high,fvg_out_low,candles_to_form_fvg_out,context_target,ofl_1_swing,ofl_2_swing,checklist_passed,conditions_met
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-06-03 15:45:00,BULLISH,1.25062,1.24916,,,14.60000,LOSS,-1.00000,2022-06-03 20:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-06-03 16:00:00,BULLISH,1.24988,1.24916,,,7.20000,LOSS,-1.00000,2022-06-03 20:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-06-06 00:45:00,BULLISH,1.24903,1.24805,,,9.80000,LOSS,-1.00000,2022-06-06 01:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-06-06 01:00:00,BULLISH,1.24842,1.24805,,,3.70000,LOSS,-1.00000,2022-06-06 01:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-06-06 01:30:00,BULLISH,1.24783,1.24763,,,2.00000,WIN,25.00000,2022-06-06 06:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-06-06 14:00:00,BEARISH,1.25569,1.25582,,,1.30000,LOSS,-1.00000,2022-06-06 14:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-06-06 14:45:00,BEARISH,1.25502,1.25606,,,10.40000,WIN,5.77000,2022-06-07 04:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-06-06 15:45:00,BEARISH,1.25441,1.25453,,,1.20000,LOSS,-1.00000,2022-06-06 17:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-06-06 19:45:00,BEARISH,1.25359,1.25412,,,5.30000,WIN,2.09000,2022-06-06 21:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-06-07 08:00:00,BEARISH,1.25041,1.25340,,,29.90000,LOSS,-1.00000,2022-06-07 13:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-06-07 08:15:00,BEARISH,1.25137,1.25340,,,20.30000,LOSS,-1.00000,2022-06-07 13:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-06-07 09:30:00,BEARISH,1.25029,1.25120,,,9.10000,LOSS,-1.00000,2022-06-07 10:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-06-08 00:15:00,BULLISH,1.25833,1.25780,,,5.30000,LOSS,-1.00000,2022-06-08 00:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-06-08 09:15:00,BULLISH,1.25295,1.25129,,,16.60000,LOSS,-1.00000,2022-06-09 06:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-06-08 11:30:00,BEARISH,1.25561,1.25594,,,3.30000,LOSS,-1.00000,2022-06-08 13:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-06-08 21:15:00,BEARISH,1.25378,1.25395,,,1.70000,LOSS,-1.00000,2022-06-08 22:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-06-09 12:45:00,BULLISH,1.25224,1.25160,,,6.40000,WIN,4.02000,2022-06-09 13:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-06-09 19:30:00,BULLISH,1.24948,1.24988,,,4.00000,LOSS,-1.00000,2022-06-09 19:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-06-10 00:30:00,BULLISH,1.24895,1.24820,,,7.50000,LOSS,-1.00000,2022-06-10 01:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-06-10 02:15:00,BEARISH,1.24937,1.24967,,,3.00000,LOSS,-1.00000,2022-06-10 02:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-06-13 12:30:00,BEARISH,1.21991,1.22081,,,9.00000,WIN,4.21000,2022-06-13 14:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-06-13 13:15:00,BULLISH,1.21833,1.21727,,,10.60000,LOSS,-1.00000,2022-06-13 13:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-06-13 22:30:00,BEARISH,1.21363,1.21385,,,2.20000,LOSS,-1.00000,2022-06-13 23:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-06-14 01:00:00,BEARISH,1.21493,1.21608,,,11.50000,LOSS,-1.00000,2022-06-14 03:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-06-14 05:15:00,BEARISH,1.21709,1.21795,,,8.60000,LOSS,-1.00000,2022-06-14 05:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-06-15 05:15:00,BULLISH,1.19982,1.19890,,,9.20000,WIN,4.63000,2022-06-15 08:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-06-16 01:30:00,BEARISH,1.21660,1.21861,,,20.10000,LOSS,-1.00000,2022-06-16 12:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-06-16 08:45:00,BEARISH,1.21174,1.21353,,,17.90000,LOSS,-1.00000,2022-06-16 09:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-06-16 09:00:00,BULLISH,1.21011,1.20937,,,7.40000,LOSS,-1.00000,2022-06-16 11:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-06-16 10:45:00,BEARISH,1.21410,1.21715,,,30.50000,WIN,2.72000,2022-06-16 11:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-06-16 11:30:00,BEARISH,1.21365,1.21759,,,39.40000,LOSS,-1.00000,2022-06-16 12:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-06-16 11:45:00,BEARISH,1.21442,1.21759,,,31.70000,LOSS,-1.00000,2022-06-16 12:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-06-16 12:00:00,BEARISH,1.21537,1.21759,,,22.20000,LOSS,-1.00000,2022-06-16 12:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-06-16 12:15:00,BEARISH,1.21659,1.21759,,,10.00000,LOSS,-1.00000,2022-06-16 12:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-06-16 18:30:00,BEARISH,1.23697,1.23713,,,1.60000,LOSS,-1.00000,2022-06-16 19:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-06-17 08:00:00,BULLISH,1.22871,1.22860,,,1.10000,WIN,25.00000,2022-06-17 08:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-06-17 10:00:00,BEARISH,1.23109,1.23275,,,16.60000,WIN,2.02000,2022-06-17 11:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-06-17 20:30:00,BEARISH,1.22312,1.22327,,,1.50000,WIN,17.33000,2022-06-20 01:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-06-17 20:45:00,BULLISH,1.22159,1.22135,,,2.40000,LOSS,-1.00000,2022-06-20 01:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-06-20 23:30:00,BULLISH,1.22498,1.22461,,,3.70000,WIN,2.68000,2022-06-21 00:15:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-06-21 02:00:00,BEARISH,1.22698,1.22753,,,5.50000,LOSS,-1.00000,2022-06-21 02:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-06-21 14:45:00,BEARISH,1.22787,1.22877,,,9.00000,WIN,3.42000,2022-06-22 00:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-06-21 16:00:00,BULLISH,1.22676,1.22699,,,2.30000,LOSS,-1.00000,2022-06-21 16:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-06-21 18:45:00,BULLISH,1.22651,1.22613,,,3.80000,LOSS,-1.00000,2022-06-22 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-06-22 11:30:00,BULLISH,1.22422,1.22346,,,7.60000,WIN,3.93000,2022-06-22 13:30:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-06-22 17:15:00,BULLISH,1.22691,1.22568,,,12.30000,LOSS,-1.00000,2022-06-22 21:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-06-23 02:45:00,BEARISH,1.22538,1.22609,,,7.10000,LOSS,-1.00000,2022-06-23 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-06-23 03:00:00,BEARISH,1.22558,1.22609,,,5.10000,LOSS,-1.00000,2022-06-23 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-06-23 03:15:00,BEARISH,1.22598,1.22609,,,1.10000,LOSS,-1.00000,2022-06-23 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-06-23 05:30:00,BEARISH,1.22588,1.22636,,,4.80000,WIN,5.75000,2022-06-23 06:45:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-06-24 07:30:00,BEARISH,1.22782,1.22827,,,4.50000,WIN,4.13000,2022-06-24 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-06-24 13:00:00,BULLISH,1.22764,1.22688,,,7.60000,LOSS,-1.00000,2022-06-24 13:45:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-06-24 13:15:00,BULLISH,1.22733,1.22688,,,4.50000,LOSS,-1.00000,2022-06-24 13:45:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-06-27 01:30:00,BEARISH,1.22789,1.22870,,,8.10000,LOSS,-1.00000,2022-06-27 02:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-06-27 03:00:00,BULLISH,1.22750,1.22691,,,5.90000,LOSS,-1.00000,2022-06-27 03:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-06-27 09:15:00,BULLISH,1.22915,1.22847,,,6.80000,LOSS,-1.00000,2022-06-27 09:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-06-27 13:30:00,BULLISH,1.22773,1.22619,,,15.40000,LOSS,-1.00000,2022-06-27 20:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-06-27 19:45:00,BULLISH,1.22654,1.22700,,,4.60000,LOSS,-1.00000,2022-06-27 20:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-06-28 09:30:00,BULLISH,1.22719,1.22699,,,2.00000,LOSS,-1.00000,2022-06-28 09:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-06-29 00:45:00,BULLISH,1.21906,1.21872,,,3.40000,LOSS,-1.00000,2022-06-29 06:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-06-29 23:00:00,BULLISH,1.21212,1.21192,,,2.00000,LOSS,-1.00000,2022-06-30 00:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-06-30 04:15:00,BULLISH,1.21258,1.21244,,,1.40000,WIN,10.79000,2022-06-30 05:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-06-30 07:00:00,BEARISH,1.21526,1.21538,,,1.20000,LOSS,-1.00000,2022-06-30 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-06-30 14:45:00,BULLISH,1.21445,1.21234,,,21.10000,WIN,2.04000,2022-06-30 18:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-07-01 08:15:00,BEARISH,1.21178,1.21202,,,2.40000,WIN,2.83000,2022-07-01 08:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-07-04 05:30:00,BEARISH,1.21003,1.21075,,,7.20000,LOSS,-1.00000,2022-07-04 06:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-07-04 19:00:00,BEARISH,1.21052,1.21083,,,3.10000,LOSS,-1.00000,2022-07-04 22:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-07-05 16:15:00,BULLISH,1.19111,1.19063,,,4.80000,LOSS,-1.00000,2022-07-06 11:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-07-05 22:00:00,BEARISH,1.19560,1.19597,,,3.70000,LOSS,-1.00000,2022-07-06 00:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-07-06 03:45:00,BEARISH,1.19645,1.19670,,,2.50000,WIN,8.28000,2022-07-06 04:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-07-06 13:30:00,BEARISH,1.19320,1.19403,,,8.30000,LOSS,-1.00000,2022-07-06 18:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-07-07 00:30:00,BEARISH,1.19228,1.19260,,,3.20000,LOSS,-1.00000,2022-07-07 00:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-07-07 07:45:00,BULLISH,1.19362,1.19331,,,3.10000,WIN,9.03000,2022-07-07 08:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-07-07 11:00:00,BULLISH,1.19784,1.19729,,,5.50000,LOSS,-1.00000,2022-07-07 11:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-07-07 13:45:00,BEARISH,1.19971,1.20075,,,10.40000,LOSS,-1.00000,2022-07-07 15:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-07-07 21:30:00,BULLISH,1.20206,1.20172,,,3.40000,WIN,2.62000,2022-07-07 22:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-07-08 03:00:00,BULLISH,1.20330,1.20228,,,10.20000,LOSS,-1.00000,2022-07-08 03:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-07-08 05:45:00,BULLISH,1.20069,1.19981,,,8.80000,LOSS,-1.00000,2022-07-08 06:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-07-08 12:45:00,BULLISH,1.19549,1.19508,,,4.10000,WIN,18.27000,2022-07-08 14:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-07-08 13:30:00,BEARISH,1.20152,1.20169,,,1.70000,WIN,25.00000,2022-07-08 14:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-07-08 18:45:00,BEARISH,1.20275,1.20320,,,4.50000,LOSS,-1.00000,2022-07-08 20:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-07-11 04:45:00,BULLISH,1.19860,1.19822,,,3.80000,LOSS,-1.00000,2022-07-11 05:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-07-12 11:15:00,BEARISH,1.18581,1.18817,,,23.60000,LOSS,-1.00000,2022-07-12 13:30:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-07-12 11:30:00,BEARISH,1.18738,1.18817,,,7.90000,LOSS,-1.00000,2022-07-12 13:30:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-07-12 13:30:00,BEARISH,1.18873,1.18931,,,5.80000,LOSS,-1.00000,2022-07-12 15:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-07-12 15:15:00,BEARISH,1.18995,1.19128,,,13.30000,LOSS,-1.00000,2022-07-12 16:15:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-07-12 22:15:00,BULLISH,1.18819,1.18796,,,2.30000,LOSS,-1.00000,2022-07-12 22:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-07-13 01:15:00,BULLISH,1.18724,1.18697,,,2.70000,WIN,8.15000,2022-07-13 02:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-07-13 08:45:00,BULLISH,1.18787,1.18760,,,2.70000,WIN,21.44000,2022-07-13 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-07-13 12:30:00,BULLISH,1.18603,1.18271,,,33.20000,WIN,2.60000,2022-07-13 14:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-07-13 12:45:00,BULLISH,1.18464,1.18271,,,19.30000,WIN,5.20000,2022-07-13 14:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-07-13 14:45:00,BEARISH,1.19552,1.19668,,,11.60000,WIN,11.04000,2022-07-14 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-07-14 10:00:00,BEARISH,1.18599,1.18767,,,16.80000,WIN,2.17000,2022-07-14 11:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-07-14 15:45:00,BEARISH,1.18386,1.18422,,,3.60000,LOSS,-1.00000,2022-07-15 01:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-07-14 18:30:00,BEARISH,1.18222,1.18385,,,16.30000,LOSS,-1.00000,2022-07-14 23:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-07-15 07:30:00,BEARISH,1.18349,1.18449,,,10.00000,LOSS,-1.00000,2022-07-15 10:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-07-15 07:45:00,BEARISH,1.18350,1.18449,,,9.90000,LOSS,-1.00000,2022-07-15 10:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-07-15 08:00:00,BULLISH,1.18194,1.18175,,,1.90000,WIN,13.42000,2022-07-15 10:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-07-15 13:00:00,BEARISH,1.18546,1.18702,,,15.60000,LOSS,-1.00000,2022-07-15 14:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-07-15 20:00:00,BEARISH,1.18675,1.18700,,,2.50000,LOSS,-1.00000,2022-07-15 20:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-07-19 02:30:00,BEARISH,1.19409,1.19438,,,2.90000,LOSS,-1.00000,2022-07-19 03:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-07-19 06:00:00,BEARISH,1.19706,1.19665,,,4.10000,LOSS,-1.00000,2022-07-19 06:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-07-19 12:15:00,BULLISH,1.20064,1.19995,,,6.90000,WIN,4.84000,2022-07-19 13:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-07-19 14:00:00,BULLISH,1.20151,1.20044,,,10.70000,WIN,2.31000,2022-07-19 15:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-07-20 07:15:00,BEARISH,1.20179,1.20283,,,10.40000,LOSS,-1.00000,2022-07-20 09:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-07-20 09:00:00,BULLISH,1.20117,1.20008,,,10.90000,LOSS,-1.00000,2022-07-20 10:30:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-07-20 15:00:00,BEARISH,1.19870,1.20008,,,13.80000,WIN,2.31000,2022-07-20 17:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-07-20 16:00:00,BEARISH,1.19866,1.19888,,,2.20000,WIN,14.32000,2022-07-20 17:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-07-21 06:45:00,BULLISH,1.19880,1.19811,,,6.90000,LOSS,-1.00000,2022-07-21 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-07-21 12:45:00,BEARISH,1.19845,1.19925,,,8.00000,WIN,8.01000,2022-07-21 13:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-07-21 14:30:00,BULLISH,1.19142,1.19123,,,1.90000,WIN,25.00000,2022-07-21 15:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-07-21 15:30:00,BEARISH,1.19673,1.19752,,,7.90000,LOSS,-1.00000,2022-07-21 19:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-07-21 17:45:00,BULLISH,1.19523,1.19506,,,1.70000,WIN,13.47000,2022-07-21 19:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-07-25 03:00:00,BULLISH,1.19862,1.19849,,,1.30000,LOSS,-1.00000,2022-07-25 03:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-07-25 05:30:00,BULLISH,1.19742,1.19670,,,7.20000,LOSS,-1.00000,2022-07-25 06:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-07-25 07:15:00,BULLISH,1.19760,1.19701,,,5.90000,WIN,5.64000,2022-07-25 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-07-25 17:45:00,BULLISH,1.20499,1.20463,,,3.60000,LOSS,-1.00000,2022-07-25 19:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2022-07-25 19:30:00,BEARISH,1.20524,1.20541,,,1.70000,LOSS,-1.00000,2022-07-25 20:15:00,,,MEDIUM,,,,,,,,,,,,,
